verified,reviewTime,reviewerID,asin,style,reviewText,summary,overall,day,month,year,sentiment,review_clean
True,2015-12-16,AVT9YWRJ6GGMB,B0007Y8GSM,,"in response to holding tune, it takes about a week of tuning for it to stay in tune.  i have had this uke for a few years now and it does the job.  it is not a professional model or anything, but it does what it should.","In response to holding tune, it takes about a ...",5,16,12,2015,2,in response to holding tune it takes about a week of tuning for it to stay in tune  i have had this uke for a few years now and it does the job  it is not a professional model or anything but it does what it should
True,2015-12-11,A3SD8UE6G6NC16,B0007Y8GSM,,great!,Five Stars,5,11,12,2015,2,great
True,2015-12-11,A1E0HMNY2RE294,B0007Y8GSM,,perfect little instrument and hobby.,Five Stars,5,11,12,2015,2,perfect little instrument and hobby
True,2015-12-10,A1EU40P42J9UD9,B0007Y8GSM,,it dose not tell you what kind of ukulele it is there for when it comes you are surprised you get a soprano and there are not metal stings witch means it sounds worse than the instructors dose on the video you get with it and the tote bag that comes with it is trashy,trash,1,10,12,2015,0,it dose not tell you what kind of ukulele it is there for when it comes you are surprised you get a soprano and there are not metal stings witch means it sounds worse than the instructors dose on the video you get with it and the tote bag that comes with it is trashy
True,2015-12-08,A21JDC0IUX1L2I,B0007Y8GSM,,"i am very happy with this purchase.  wont be using the book, dvd or case.  the case is very cheap and noisy.  the book is not ""beginner friendly"".  and if i am going to sit and watch something, it is going to be youtube (which already bought me the basics).  the deal comes with an extra set of nylon strings, which is always nice.  i have never owned, played or even held a ukulele.  this is perfect for anyone looking to give it a go and not trying to spend a ton of money.
over all, perfect first ukulele.  buy buy buy!",Perfect first Ukulele.,5,8,12,2015,2,"i am very happy with this purchase  wont be using the book dvd or case  the case is very cheap and noisy  the book is not beginner friendly  and if i am going to sit and watch something it is going to be youtube which already bought me the basics  the deal comes with an extra set of nylon strings which is always nice  i have never owned played or even held a ukulele  this is perfect for anyone looking to give it a go and not trying to spend a ton of money
over all perfect first ukulele  buy buy buy"
False,2015-11-16,A1IP6YXWPPCQXH,B0007Y8GSM,,its ok for the price. but good money spent in my opinion. and sounds great when tunned,But good money spent in my opinion,4,16,11,2015,2,its ok for the price but good money spent in my opinion and sounds great when tunned
True,2015-11-15,AKKCGJPLAO5YG,B0007Y8GSM,,instrument looks like a toy; really small + flimsy. carrying bag is a joke. i borrowed a complete set from my local library + it was much a much better instrument + bag. guess they are now manufacturing a a cheaper version. glad i didn't pay very much for it! i have purchased better strings + a better tuner so i hope that helps the sound + viability.,"Just ""ok""",3,15,11,2015,1,instrument looks like a toy really small  flimsy carrying bag is a joke i borrowed a complete set from my local library  it was much a much better instrument  bag guess they are now manufacturing a a cheaper version glad i didnt pay very much for it i have purchased better strings  a better tuner so i hope that helps the sound  viability
False,2015-11-11,AHJPUBPHMXVXM,B0007Y8GSM,,"well, i'm a real consumer of this product so i don't have all day to tell you my opinion on this product. but if you really wanna know
i thinks it's a great beginners uke but if you're serious about wanting to play the uke i would invest in a better quality instrument. it's fine but it gets out of tune very easy (its a sensitive instrument anyways but this brand is not fire) its not a bad deal for a case and a book included but the instrument is not that great of quality.",BUT IF YOU REALLY WANNA KNOW I thinks it's a great beginners uke but if you're serious about wanting to ...,3,11,11,2015,1,"well im a real consumer of this product so i dont have all day to tell you my opinion on this product but if you really wanna know
i thinks its a great beginners uke but if youre serious about wanting to play the uke i would invest in a better quality instrument its fine but it gets out of tune very easy its a sensitive instrument anyways but this brand is not fire its not a bad deal for a case and a book included but the instrument is not that great of quality"
True,2013-04-03,AHKQWQBQKKMBT,B0007Y8GSM,,"i love alfred's beginner book!  it has even help this old lady master the guitar!  my five year old has no trouble following, either!",Perfect for ANY beginner,5,3,4,2013,2,i love alfreds beginner book  it has even help this old lady master the guitar  my five year old has no trouble following either
True,2013-03-22,A12ZKH2BK1VRA,B0007Y8GSM,,i chose this to start my son playing guitar and this porduct is very helpful. i would definately recommend to a friend.,Satisfied,5,22,3,2013,2,i chose this to start my son playing guitar and this porduct is very helpful i would definately recommend to a friend
True,2013-03-20,AZ9S4HD6KTLYN,B0007Y8GSM,,"not happy with it so i took it over to the local guitar center store and told the manager to give it to a kid that showed an interest in the guitar, but couldn't afford to purchase one.",Hmm.........,2,20,3,2013,0,not happy with it so i took it over to the local guitar center store and told the manager to give it to a kid that showed an interest in the guitar but couldnt afford to purchase one
True,2013-03-09,AVDF96SQ0A37M,B0007Y8GSM,,"note that this is not a full sized guitar. it is scaled down for children. our 8 year old is learning to play and it's perfect for his size.

this was a nice, affordable, and quality package that i would buy again if needed.","Not full size, but just right",4,9,3,2013,2,"note that this is not a full sized guitar it is scaled down for children our 8 year old is learning to play and its perfect for his size

this was a nice affordable and quality package that i would buy again if needed"
